Age,Education,Nscore,Escore,Oscore,AScore,Cscore,Impulsive,SS,Alcohol,Amphet,Amyl,Benzos,Caff,Cannabis,Choc,Coke,Crack,Ecstasy,Heroin,Ketamine,Legalh,LSD,Meth,Mushrooms,Nicotine,VSA,country_Canada,country_New Zealand,country_Other,country_Republic of Ireland,country_UK,country_USA,country_Australia,gender_F,gender_M,eth_Black,eth_Mixed-Black/Asian,eth_Mixed-White/Asian,eth_Mixed-White/Black,eth_Other,eth_White,eth_Asian
4,7,1.02119,0.355252,0.43569,0.367654,0.560031,0.428474,0.132468,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2,7,-0.24649,0.454133,0.258003,0.541542,0.517797,0.33792,0.224398,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,5,-0.79151,0.696415,0.6246,0.660789,0.405822,0.428474,0.710933,1,1,0,0,2,2,2,0,0,1,0,0,1,2,0,2,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
3,5,-0.05188,0.333217,0.103949,0.367654,0.537457,0.215401,0.132468,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
4,6,1.23461,0.412116,0.577652,0.325057,0.335773,0.705068,0.619957,1,0,0,0,2,2,2,1,1,0,0,0,1,1,0,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3,5,-0.79151,0.670141,0.191689,0.456454,0.423875,0.428474,0.224398,1,0,0,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
4,3,-0.34799,0.393845,0.278311,0.56329,0.584415,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4,5,0.62967,0.269702,0.141704,0.367654,0.517797,0.215401,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
5,5,-0.79151,0.549172,0.6246,0.518959,0.49904,0.428474,0.465658,0.5,0,0,1,2,2,2,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,7,-0.92104,0.549172,0.299519,0.41249,0.761484,0.428474,0.539559,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2,6,-0.14882,0.572721,0.647268,0.41249,0.537457,0.428474,0.825752,1,0,0,2,2,2,2,2,0,2,0,1,2,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
5,7,-0.46725,0.696415,0.602341,0.518959,0.663677,0.565343,0.619957,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
3,7,0.13606,0.696415,0.372052,0.56329,0.49904,0.428474,0.465658,1,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1,6,-0.14882,0.670141,0.762567,0.456454,0.49904,0.503573,0.710933,0.5,1,1,1,2,2,2,1,0,1,0,0,1,1,2,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,7,0.41667,0.412116,0.372052,0.477648,0.710993,0.215401,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,4,1.60383,0.16238,0.73099,0.56329,0.300104,0.565343,0.619957,0.5,1,0,1,2,2,2,0,0,1,0,0,1,1,1,1,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2,7,-1.1943,0.765875,0.762567,0.609827,0.49904,0.629735,0.825752,1,1,1,0,2,1,2,1,0,1,0,0,1,1,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2,2,-0.24649,0.765875,0.673143,0.685619,0.560031,0.565343,1,1,0,1,1,2,2,2,2,0,1,0,1,1,1,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,8,0.41667,0.525607,0.577652,0.609827,0.423875,0.503573,0.710933,1,1,1,0,2,2,2,1,0,2,0,2,1,1,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
3,7,0.04257,0.572721,0.501355,0.635892,0.537457,0.503573,0.465658,0.5,1,1,1,2,1,2,1,0,1,0,0,1,1,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,7,-1.69163,0.376883,0.43569,0.325057,0.318476,0.503573,0.710933,0.5,2,2,0,2,1,2,2,0,2,0,0,2,2,0,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
4,9,0.62967,0.525607,0.673143,0.855422,0.537457,0.33792,0.619957,1,1,1,2,2,2,2,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
4,8,-2.3436,0.824839,0.798385,0.609827,0.609443,0.629735,0.619957,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
4,2,0.62967,0.454133,0.392939,0.43459,0.517797,0.33792,0.224398,0.5,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
2,9,-0.67825,0.796106,0.762567,0.609827,0.479394,0.33792,0.465658,1,1,1,0,2,2,2,1,0,2,0,1,0,1,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,8,-0.34799,0.622976,0.6246,0.585213,0.688508,0.428474,1,1,1,0,0,2,2,2,0,0,1,0,0,1,2,2,2,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1,6,0.31287,0.476348,0.835399,0.541542,0.280854,0.705068,0.710933,1,0,0,0,2,1,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
3,7,0.62967,0.355252,0.413998,0.477648,0.609443,0.215401,0.132468,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,6,-1.55078,0.597404,0.47869,0.41249,0.460156,0.565343,0.710933,1,0,0,0,2,2,2,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4,7,-0.46725,0.572721,0.413998,0.70933,0.710993,0.428474,0.308011,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2,7,1.49158,0.597404,0.673143,0.266061,0.49904,0.215401,0.224398,1,0,0,2,2,2,2,0,0,1,0,1,0,2,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1,6,-0.24649,0.525607,0.835399,0.70933,0.441431,0.705068,0.825752,1,0,0,1,2,2,2,1,0,1,0,0,1,1,0,2,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1,6,0.31287,0.646992,0.835399,0.390173,0.405822,0.705068,1,1,2,2,2,2,2,2,2,0,2,2,0,2,1,2,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2,8,1.37297,0.230828,0.602341,0.541542,0.584415,0.215401,0.308011,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,6,-1.43907,0.500507,0.392939,0.609827,0.460156,0.428474,0.710933,0.5,1,0,0,2,2,2,0,0,2,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2,5,-0.79151,0.476348,0.17217,0.41249,0.710993,0.215401,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
4,6,2.46262,0.269702,0.233946,0.518959,0.263158,0.629735,0.388117,1,1,0,2,2,0,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2,7,1.02119,0.622976,0.413998,0.685619,0.479394,0.33792,0.465658,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,6,0.73545,0.670141,0.762567,0.286461,0.242854,0.629735,0.710933,1,1,1,1,2,2,2,1,0,1,0,1,1,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
4,6,0.41667,0.500507,0.577652,0.585213,0.49904,0.565343,0.388117,0.5,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,6,2.28554,0.17709,0.47869,0.497505,0.204843,0.215401,0.132468,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2,7,0.22393,0.500507,0.501355,0.732522,0.635594,0.215401,0.465658,0.5,0,0,0,2,1,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,7,-0.14882,0.454133,0.392939,0.456454,0.710993,0.33792,0.465658,0.5,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
4,6,-0.05188,0.355252,0.702175,0.41249,0.460156,0.503573,0.539559,1,2,1,2,2,0,2,1,1,2,1,2,1,1,1,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
3,5,0.73545,0.269702,0.392939,0.477648,0.335773,0.629735,0.539559,1,1,0,0,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2,7,-1.05308,0.622976,0.348943,0.390173,0.761484,0.503573,0.539559,1,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,6,-0.14882,0.765875,0.702175,0.541542,0.35358,0.629735,0.710933,1,0,0,2,2,2,2,0,0,2,1,1,2,2,1,2,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2,9,-0.92104,0.572721,0.762567,0.660789,0.423875,0.503573,0.539559,1,0,0,1,2,2,2,1,0,0,0,0,1,1,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
4,5,-1.32828,0.454133,0.17217,0.732522,0.318476,0.215401,0.132468,0.5,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,6,1.37297,0.454133,0.577652,0.477648,0.242854,0.503573,0.465658,1,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1,6,-0.24649,0.722089,0.762567,0.41249,0.479394,0.629735,0.825752,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4,2,-0.05188,0.549172,0.43569,0.635892,0.460156,0.428474,0.465658,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2,8,3.27393,0.269702,0.47869,0.585213,0.405822,0.215401,0.619957,1,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
1,6,0.04257,0.646992,0.798385,0.41249,0.517797,0.809491,0.825752,1,1,0,1,2,2,2,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2,7,-1.1943,0.622976,0.372052,0.43459,0.584415,0.33792,0.224398,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
3,5,-1.55078,0.476348,0.6246,0.56329,0.663677,0.503573,0.465658,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2,8,0.22393,0.393845,0.577652,0.41249,0.335773,0.565343,0.619957,1,1,0,1,2,2,2,1,1,1,2,1,0,1,1,1,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
3,5,1.23461,0.17709,0.647268,0.222034,0.441431,1,0.710933,0.5,2,0,1,2,2,2,1,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
4,7,-1.1943,0.476348,0.323599,0.70933,0.560031,0.33792,0.539559,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2,9,0.22393,0.500507,0.762567,0.367654,0.635594,0.503573,0.388117,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,7,0.41667,0.20651,0.372052,0.609827,0.280854,0.215401,0.308011,0.5,1,0,1,2,1,2,1,0,0,1,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,6,1.23461,0.311882,0.602341,0.497505,0.537457,0.215401,0.132468,1,1,0,2,2,1,2,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,6,0.73545,0.476348,0.6246,0.390173,0.560031,0.33792,0.539559,1,1,0,2,2,2,2,2,0,1,0,0,2,0,2,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2,4,1.23461,0.14517,0.577652,0.456454,0.222643,0.503573,0.388117,0.5,1,0,2,2,1,2,1,1,1,2,0,1,1,2,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
3,8,-0.24649,0.230828,0.527023,0.456454,0.537457,0.428474,0.132468,1,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3,6,0.82562,0.572721,0.762567,0.518959,0.16746,0.705068,0.825752,0.5,1,1,0,2,1,2,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,6,1.37297,0.476348,0.501355,0.160236,0.335773,0.629735,0.619957,0.5,1,0,2,2,2,2,2,0,2,2,0,1,2,2,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,6,0.04257,0.476348,0.798385,0.518959,0.537457,0.565343,1,1,1,0,1,2,2,2,2,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
3,9,0.52135,0.454133,0.798385,0.541542,0.663677,0.215401,0,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,2,-1.43907,0.622976,0.647268,0.635892,0.635594,0.565343,0.825752,1,1,0,0,2,2,2,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,7,0.31287,0.476348,0.43569,0.456454,0.688508,0.33792,0.388117,1,0,0,1,2,2,2,1,0,2,0,1,1,2,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
3,9,0.04257,0.622976,0.577652,0.497505,0.479394,0.428474,0.388117,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2,6,-1.05308,0.722089,0.702175,0.609827,0.479394,0.565343,0.539559,1,1,1,1,2,2,2,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
3,9,0.62967,0.476348,0.501355,0.585213,0.263158,0.565343,0.465658,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
3,8,-1.05308,0.670141,0.47869,0.541542,0.517797,0.215401,0.388117,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1,6,0.13606,0.355252,0.348943,0.56329,0.335773,0.33792,0.710933,1,0,0,0,2,2,2,1,0,1,0,0,2,2,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1,3,0.13606,0.549172,0.602341,0.325057,0.441431,0.809491,0.539559,0.5,1,0,1,2,2,2,1,0,1,1,0,1,1,1,1,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2,8,0.04257,0.696415,1,0.41249,0.49904,0.33792,0.539559,1,1,1,1,2,1,2,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
5,4,0.04257,0.376883,0.372052,0.585213,0.537457,0.215401,0.224398,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,6,-1.43907,0.670141,0.6246,0.41249,0.387201,0.629735,0.619957,1,0,0,0,2,2,2,0,0,0,0,0,2,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,6,0.52135,0.454133,0.43569,0.390173,0.423875,0.428474,0.710933,1,1,0,0,2,2,2,1,0,1,0,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2,5,0.41667,0.432804,0.43569,0.822465,0.387201,0.565343,0.539559,1,1,1,1,2,2,2,1,0,1,0,2,2,2,1,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
2,9,1.13281,0.432804,0.553046,0.541542,0.460156,0.33792,0.465658,1,1,1,0,2,1,2,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2,4,-0.14882,0.476348,0.210343,0.585213,0.609443,0.33792,0.308011,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2,8,-0.79151,0.549172,0.577652,0.306185,0.635594,0.629735,0.388117,1,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2,7,-0.67825,0.549172,0.43569,0.685619,0.584415,0.565343,0.825752,1,0,0,0,2,2,2,0,1,0,0,0,1,0,0,1,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,6,1.8399,0.16238,0.647268,0.390173,0.35358,0.428474,0.388117,1,0,0,0,2,2,2,0,0,1,0,0,0,2,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2,5,-0.46725,0.500507,0.348943,0.541542,0.49904,0.503573,0.388117,1,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
6,9,0.52135,0.476348,0.456995,0.286461,0.761484,0.33792,0.132468,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2,7,1.13281,0.289795,0.323599,0.244253,0.300104,0.565343,0.388117,1,2,2,2,2,2,2,2,0,2,0,1,0,1,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1,9,-2.75696,0.765875,0.6246,0.660789,0.537457,0.33792,0.619957,1,0,1,1,2,1,1,1,1,1,0,1,2,1,2,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
4,6,-0.34799,0.525607,0.553046,0.56329,0.609443,0.215401,0.224398,1,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
4,8,-0.46725,0.476348,0.762567,0.497505,0.635594,0.809491,0.710933,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
5,5,0.22393,0.311882,0.501355,0.43459,0.460156,0.503573,0.224398,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2,7,-0.24649,0.597404,0.73099,0.609827,0.584415,0.503573,0.825752,1,2,0,1,2,2,2,1,1,2,1,1,0,1,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
4,2,-1.55078,0.476348,0.323599,0.855422,0.584415,0.215401,0,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2,5,-1.05308,0.572721,0.673143,0.56329,0.609443,0.33792,0.465658,0.5,1,0,0,2,2,2,0,0,2,0,0,2,1,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,4,-1.05308,0.765875,0.577652,0.609827,0.35358,0.503573,0.825752,0.5,0,0,0,1,2,2,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
3,6,-0.79151,0.376883,0.191689,0.266061,0.18521,0,0.224398,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2,6,0.31287,0.454133,0.702175,0.456454,0.370263,0.629735,1,1,2,0,2,2,2,2,1,0,1,1,0,1,1,2,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2,7,-0.67825,0.646992,0.413998,0.794386,0.663677,0.565343,0.388117,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,6,1.72012,0.250544,0.501355,0.732522,0.560031,0.565343,0.825752,0.5,0,0,0,2,2,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2,6,1.02119,0.269702,0.577652,0.0662446,0.280854,0.705068,1,1,2,1,2,2,2,2,1,1,1,1,1,2,2,1,2,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2,7,-2.75696,0.432804,0.348943,0.286461,0.635594,0.428474,0.539559,1,2,2,1,2,1,2,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2,8,-0.34799,0.476348,0.413998,0.266061,0.405822,0.565343,0.539559,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
4,8,-0.92104,0.622976,0.47869,0.635892,0.537457,0.215401,0.132468,0.5,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2,6,-0.24649,0.355252,0.258003,0.286461,0.300104,0,0.132468,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2,8,0.41667,0.432804,0.762567,0.70933,0.537457,0.503573,0.619957,1,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1,6,0.62967,0.597404,0.602341,0.518959,0.128634,0.809491,0.825752,0.5,2,1,0,2,0,2,0,0,0,0,2,2,0,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
3,7,-1.1943,0.696415,0.762567,0.685619,0.537457,0.33792,0.465658,1,0,0,0,2,1,2,1,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1,7,-0.05188,0.476348,0.602341,0.541542,0.560031,0.215401,0.465658,1,1,1,0,2,1,2,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2,5,-1.1943,0.670141,0.299519,0.541542,0.49904,0.33792,0.308011,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
3,2,-0.14882,0.525607,0.413998,0.266061,0.537457,0.428474,0.388117,1,1,1,1,2,1,2,1,1,0,1,0,0,0,1,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
5,8,-0.79151,0.500507,0.553046,0.541542,0.609443,0.565343,0.388117,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
3,7,-0.05188,0.355252,0.577652,0.660789,0.370263,0.629735,0.465658,1,2,0,1,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2,7,-0.67825,0.597404,0.553046,0.477648,0.423875,0.705068,0.825752,1,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2,5,-0.58016,0.432804,0.141704,0.518959,0.441431,0.33792,0.465658,1,0,1,0,2,1,2,1,0,1,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
3,6,0.91093,0.250544,0.299519,0.477648,0.537457,0.215401,0.132468,1,0,0,2,2,1,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2,8,0.04257,0.765875,0.577652,0.585213,0.688508,0.503573,0.388117,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,3,-0.92104,0.412116,0.647268,0.685619,0.460156,0.33792,0.465658,0.5,0,0,0,2,2,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,6,-1.32828,0.549172,0.647268,0.635892,0.73538,0.33792,0.619957,1,1,0,0,2,2,2,0,0,1,0,0,1,1,2,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2,8,0.41667,0.412116,0.6246,0.56329,0.35358,0.809491,0.710933,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,6,-0.58016,0.476348,0.647268,0.635892,0.460156,0.33792,0.619957,1,0,0,0,2,2,2,0,0,1,0,0,2,2,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,2,0.41667,0.355252,0.702175,0.585213,0.35358,0.565343,0.710933,1,0,1,0,2,2,1,1,0,1,0,1,1,1,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,6,1.13281,0.376883,0.501355,0.306185,0.405822,0.215401,0.308011,0.5,1,0,1,2,1,2,1,0,1,1,1,1,1,1,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,6,0.62967,0.572721,0.702175,0.762481,0.537457,0.428474,0.619957,1,1,0,2,2,2,2,1,1,1,1,0,1,1,1,1,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2,9,-1.05308,0.722089,0.392939,0.635892,0.584415,0.33792,0.388117,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
