ID,Age,Education,Nscore,Escore,Oscore,AScore,Cscore,Impulsive,SS,Alcohol,Amphet,Amyl,Benzos,Caff,Cannabis,Choc,Coke,Crack,Ecstasy,Heroin,Ketamine,Legalh,LSD,Meth,Mushrooms,Nicotine,VSA,country_Canada,country_New Zealand,country_Other,country_Republic of Ireland,country_UK,country_USA,country_Australia,gender_F,gender_M,eth_Black,eth_Mixed-Black/Asian,eth_Mixed-White/Asian,eth_Mixed-White/Black,eth_Other,eth_White,eth_Asian
1529,1,7,-1.86962,1.93886,0.58331,-1.47955,0.12331,1.29221,1.92173,CL6,CL0,CL2,CL0,CL6,CL6,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1530,1,6,-1.55078,0.96248,1.65653,-0.01729,-0.14277,1.29221,0.7654,CL5,CL6,CL2,CL5,CL6,CL6,CL6,CL4,CL3,CL4,CL0,CL3,CL5,CL4,CL0,CL3,CL6,CL4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1531,1,1,-1.1943,-0.94779,1.06238,1.2861,-0.52745,0.88113,1.2247,CL3,CL0,CL0,CL2,CL6,CL4,CL6,CL0,CL0,CL0,CL0,CL0,CL3,CL4,CL0,CL5,CL2,CL1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1532,2,7,-0.14882,0.96248,1.24033,0.76096,-0.27607,-0.21712,0.07987,CL5,CL6,CL4,CL4,CL6,CL6,CL6,CL3,CL0,CL2,CL0,CL0,CL6,CL3,CL0,CL3,CL6,CL0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1533,1,6,1.02119,-1.7625,0.58331,-0.15487,-2.57309,0.88113,-0.21575,CL5,CL3,CL0,CL3,CL5,CL4,CL4,CL3,CL3,CL4,CL2,CL0,CL4,CL3,CL3,CL3,CL6,CL2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1534,1,6,-0.92104,1.2861,-0.45174,-0.60633,-0.00665,0.88113,1.2247,CL5,CL0,CL0,CL0,CL6,CL3,CL6,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0,CL0,CL3,CL0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1535,2,4,0.04257,0.32197,-0.97631,0.28783,-0.65253,-0.71126,0.7654,CL6,CL5,CL4,CL3,CL5,CL5,CL6,CL3,CL0,CL4,CL0,CL2,CL3,CL2,CL6,CL0,CL5,CL0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1536,3,6,0.31287,0.00332,-0.84732,-0.60633,-0.52745,-0.71126,0.07987,CL5,CL3,CL2,CL0,CL6,CL4,CL5,CL3,CL0,CL4,CL0,CL3,CL3,CL1,CL0,CL1,CL5,CL1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1538,1,6,0.13606,-0.94779,-1.11902,0.43852,-1.13788,-0.71126,0.7654,CL5,CL0,CL0,CL0,CL6,CL5,CL4,CL3,CL0,CL3,CL0,CL0,CL5,CL4,CL0,CL3,CL4,CL0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1539,1,6,0.04257,1.74091,-0.58331,-0.45321,2.33337,0.88113,1.92173,CL4,CL0,CL0,CL0,CL5,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1540,1,6,1.13281,-0.69509,0.88309,0.94156,-0.89891,1.29221,0.7654,CL6,CL3,CL3,CL4,CL6,CL5,CL4,CL3,CL3,CL3,CL3,CL3,CL4,CL3,CL3,CL4,CL6,CL2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1541,1,6,0.62967,-0.15487,1.88511,1.45039,0.12331,0.88113,-0.84637,CL6,CL0,CL0,CL0,CL5,CL6,CL5,CL0,CL0,CL0,CL0,CL2,CL3,CL4,CL0,CL3,CL6,CL0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1542,1,6,-1.55078,1.2861,-0.97631,0.43852,0.93949,0.19268,1.92173,CL6,CL6,CL0,CL0,CL6,CL6,CL6,CL6,CL0,CL0,CL0,CL0,CL4,CL3,CL0,CL4,CL6,CL0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1543,2,6,0.82562,-3.00537,0.29338,-1.34289,-2.04506,0.88113,0.7654,CL6,CL3,CL0,CL4,CL4,CL6,CL5,CL2,CL2,CL2,CL5,CL2,CL6,CL3,CL3,CL4,CL3,CL2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1544,1,6,-0.14882,-0.43999,-0.71727,-0.76096,-1.64101,1.29221,0.7654,CL4,CL2,CL0,CL0,CL5,CL4,CL6,CL2,CL0,CL2,CL0,CL3,CL5,CL0,CL0,CL2,CL2,CL0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1545,1,6,0.82562,0.80523,0.88309,0.59042,-0.78155,0.19268,0.07987,CL4,CL4,CL0,CL4,CL6,CL6,CL5,CL0,CL0,CL0,CL0,CL0,CL3,CL3,CL0,CL3,CL6,CL0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1546,1,6,1.02119,-0.94779,0.88309,0.13136,-0.14277,-0.71126,0.40148,CL3,CL0,CL0,CL0,CL6,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1547,1,4,-0.24649,-1.92173,0.29338,-0.60633,-1.13788,0.52975,0.40148,CL3,CL0,CL0,CL0,CL6,CL4,CL4,CL0,CL0,CL4,CL0,CL0,CL3,CL4,CL0,CL3,CL2,CL0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1548,1,6,1.49158,0.16767,0.88309,-0.01729,0.58489,0.52975,0.7654,CL3,CL3,CL0,CL2,CL5,CL6,CL6,CL0,CL0,CL3,CL0,CL0,CL0,CL3,CL0,CL3,CL0,CL0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1549,2,7,-1.1943,-0.57545,-1.68062,0.28783,1.30612,-1.37983,-0.84637,CL5,CL0,CL0,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1550,2,8,-0.67825,-0.94779,0.58331,0.28783,1.30612,-0.71126,-0.84637,CL5,CL0,CL0,CL0,CL6,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1551,2,5,-0.46725,0.00332,-1.11902,0.28783,-0.00665,0.19268,-0.52593,CL6,CL2,CL0,CL0,CL6,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1552,5,5,0.41667,-1.50796,-1.82919,-0.91699,-0.40581,-1.37983,-2.07848,CL3,CL0,CL0,CL0,CL6,CL0,CL3,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1553,4,6,-0.14882,-0.94779,-1.27553,-0.60633,0.41594,-0.21712,0.07987,CL6,CL0,CL0,CL0,CL6,CL1,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL1,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1554,4,5,-0.58016,-0.57545,-1.27553,0.94156,0.93949,-1.37983,-2.07848,CL6,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1555,1,6,-0.05188,-2.32338,-0.84732,-1.772,-0.40581,1.29221,-0.21575,CL6,CL0,CL0,CL0,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1556,2,8,-1.55078,1.11406,-0.01928,-0.01729,1.46191,0.19268,0.07987,CL5,CL0,CL0,CL0,CL6,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL0,CL0,CL4,CL0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1557,1,8,0.31287,0.80523,-0.97631,0.28783,0.25953,-0.21712,0.40148,CL6,CL0,CL0,CL3,CL6,CL3,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1558,2,6,-1.32828,1.58487,-0.58331,1.61108,1.13407,0.19268,-0.21575,CL5,CL0,CL0,CL0,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1559,5,7,-1.86962,1.58487,0.44585,0.76096,1.63088,0.19268,-0.52593,CL4,CL0,CL0,CL0,CL6,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1560,1,7,-0.92104,-0.15487,-0.84732,-0.76096,1.30612,-0.71126,-0.21575,CL5,CL0,CL0,CL0,CL5,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1561,2,8,0.73545,0.16767,-0.71727,-0.91699,1.13407,-1.37983,-0.84637,CL4,CL0,CL0,CL0,CL6,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1562,3,7,0.62967,-1.50796,-0.31776,0.28783,-0.14277,-0.71126,-2.07848,CL1,CL1,CL1,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1563,4,1,0.22393,-0.30033,-1.27553,-0.60633,-0.27607,-0.21712,-0.52593,CL1,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1564,3,5,0.73545,-1.50796,-0.84732,-0.15487,-1.13788,0.88113,0.07987,CL4,CL2,CL1,CL1,CL6,CL3,CL6,CL1,CL0,CL3,CL0,CL1,CL0,CL1,CL0,CL1,CL1,CL0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1565,3,7,-0.05188,1.74091,-2.8595,-0.76096,2.63199,-1.37983,-1.54858,CL6,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1566,4,5,-0.46725,-0.30033,-1.42424,1.45039,2.04506,-0.71126,-0.52593,CL6,CL0,CL0,CL0,CL6,CL1,CL6,CL1,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1567,3,5,0.82562,0.80523,0.29338,1.2861,0.25953,-1.37983,-1.18084,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1568,4,5,2.46262,-2.5383,-0.31776,-0.91699,-0.78155,-0.71126,-1.54858,CL4,CL0,CL0,CL1,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1569,3,8,-1.55078,0.80523,1.24033,1.81866,-0.00665,0.19268,-0.21575,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1570,2,7,-0.05188,0.47617,-1.11902,-0.76096,-0.27607,-1.37983,-0.84637,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1571,2,8,-1.05308,1.2861,-0.45174,-0.15487,-0.00665,0.88113,-0.84637,CL5,CL0,CL3,CL0,CL5,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1572,4,5,-0.79151,-0.43999,-0.01928,1.81866,0.7583,-0.71126,-0.52593,CL6,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1573,1,6,-0.58016,-0.30033,-0.84732,0.59042,0.58489,-0.71126,-1.54858,CL3,CL0,CL0,CL0,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1574,2,8,0.31287,0.00332,-0.31776,0.59042,0.41594,0.19268,0.7654,CL6,CL0,CL0,CL0,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL4,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1575,4,5,1.02119,0.32197,0.7233,1.61108,-0.52745,0.88113,-0.84637,CL3,CL0,CL0,CL3,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1576,3,7,-0.05188,0.96248,-1.11902,0.94156,1.63088,-1.37983,-2.07848,CL3,CL0,CL0,CL0,CL5,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1577,3,6,-0.24649,0.16767,-1.82919,-0.45321,0.41594,-1.37983,-0.52593,CL4,CL0,CL0,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1578,2,8,-0.24649,0.80523,-0.58331,1.45039,0.93949,0.19268,-0.84637,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1579,4,7,-1.05308,-0.15487,-1.11902,-0.45321,0.58489,-1.37983,-0.84637,CL3,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1580,4,8,0.41667,-0.43999,1.43533,1.2861,0.7583,-0.21712,-0.52593,CL4,CL0,CL0,CL2,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1581,3,2,-0.46725,0.16767,-0.45174,1.2861,0.58489,-1.37983,-0.52593,CL6,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1582,4,5,0.62967,-1.50796,-2.39883,-0.91699,0.12331,-1.37983,-2.07848,CL5,CL0,CL0,CL2,CL0,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1583,3,8,-0.24649,-0.15487,-1.27553,0.43852,1.46191,-0.21712,-0.84637,CL4,CL0,CL0,CL2,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1584,3,5,0.31287,-1.23177,-0.01928,0.76096,0.12331,-0.71126,-0.84637,CL6,CL0,CL1,CL0,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1585,3,8,0.73545,2.32338,0.14143,1.81866,0.12331,0.19268,0.7654,CL5,CL0,CL0,CL0,CL6,CL1,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1586,2,7,0.13606,1.11406,0.14143,-0.15487,0.58489,0.88113,0.40148,CL6,CL1,CL2,CL3,CL6,CL2,CL6,CL4,CL2,CL3,CL0,CL1,CL3,CL0,CL0,CL2,CL3,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1587,3,7,0.04257,-0.15487,0.88309,-0.30172,0.58489,0.19268,-0.84637,CL5,CL1,CL1,CL3,CL6,CL3,CL6,CL1,CL0,CL1,CL0,CL0,CL0,CL1,CL1,CL1,CL1,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1588,3,5,-0.34799,0.80523,-1.68062,-0.60633,0.41594,-0.21712,-0.21575,CL5,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1589,3,2,-1.32828,2.127,-0.58331,-0.60633,0.12331,-0.21712,-0.21575,CL6,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1590,3,5,-2.05048,1.45421,-0.01928,0.28783,0.93949,0.52975,0.07987,CL4,CL0,CL1,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1591,3,7,0.82562,-0.69509,-0.84732,1.45039,1.13407,-0.21712,0.40148,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1592,4,5,-2.05048,0.80523,-0.97631,2.75696,1.13407,-1.37983,-2.07848,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1593,4,7,-0.79151,1.93886,-0.45174,1.11406,0.41594,0.88113,1.92173,CL5,CL0,CL1,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1594,3,9,0.04257,0.80523,0.29338,-0.01729,-0.14277,-0.21712,-0.52593,CL5,CL1,CL0,CL0,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1595,2,7,-0.24649,1.11406,-0.45174,-0.15487,0.41594,-0.71126,-0.84637,CL5,CL0,CL0,CL0,CL5,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1596,2,7,-0.58016,1.74091,0.88309,-0.01729,-0.27607,1.29221,0.7654,CL5,CL0,CL1,CL0,CL5,CL3,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL3,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1597,5,6,-0.05188,0.63779,0.14143,0.43852,0.41594,-0.21712,-1.54858,CL5,CL0,CL0,CL2,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1598,3,7,-0.67825,0.32197,-0.97631,0.59042,0.12331,-0.71126,-0.84637,CL5,CL0,CL1,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1599,2,8,-0.79151,1.2861,-1.82919,0.13136,0.7583,-0.71126,-0.84637,CL5,CL0,CL0,CL0,CL4,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1600,2,5,-1.1943,1.11406,-1.42424,0.28783,-0.00665,-0.71126,-0.84637,CL4,CL0,CL1,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL4,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1601,2,5,-0.67825,0.96248,-1.11902,-0.15487,0.58489,0.19268,-0.21575,CL5,CL0,CL0,CL0,CL5,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1602,2,8,0.13606,0.63779,0.14143,-0.91699,1.63088,-0.71126,-1.54858,CL4,CL0,CL0,CL0,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1603,5,8,0.31287,0.47617,1.06238,-0.30172,-0.78155,0.52975,0.7654,CL6,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1604,2,7,-0.05188,2.8595,1.88511,0.94156,-0.89891,1.86203,1.2247,CL4,CL0,CL0,CL1,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1605,4,2,-0.34799,1.93886,-0.01928,0.76096,1.30612,-1.37983,-0.84637,CL5,CL0,CL2,CL2,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1606,2,7,-0.24649,2.127,-2.21069,-0.91699,-0.14277,1.29221,-0.21575,CL0,CL0,CL0,CL0,CL5,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1607,3,5,-1.55078,1.45421,0.44585,0.43852,0.58489,-0.71126,-1.18084,CL5,CL0,CL0,CL0,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,CL2,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1608,3,8,-0.79151,0.32197,-0.01928,-0.15487,1.13407,-0.21712,-0.21575,CL5,CL0,CL0,CL0,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1609,2,6,-0.24649,-1.09207,2.44904,-0.91699,-0.65253,1.29221,0.7654,CL3,CL5,CL5,CL5,CL5,CL3,CL4,CL3,CL3,CL5,CL2,CL0,CL6,CL3,CL2,CL3,CL6,CL1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1610,2,7,-0.14882,-1.09207,-1.68062,0.94156,0.7583,-0.71126,-2.07848,CL4,CL0,CL1,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1611,4,7,0.22393,0.63779,-0.97631,0.76096,-0.52745,-1.37983,-2.07848,CL5,CL0,CL0,CL2,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1612,2,7,-0.34799,-0.43999,-1.42424,1.11406,0.93949,-1.37983,-1.54858,CL3,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1613,3,7,0.13606,1.2861,-0.97631,0.43852,-0.00665,-0.21712,-0.21575,CL5,CL1,CL1,CL3,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1614,2,6,-2.52197,2.32338,0.29338,-1.47955,0.58489,0.88113,1.2247,CL4,CL1,CL2,CL0,CL6,CL1,CL6,CL3,CL0,CL4,CL0,CL0,CL3,CL1,CL0,CL2,CL0,CL1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1615,3,9,-1.1943,0.47617,1.24033,1.11406,3.00537,-0.21712,0.07987,CL5,CL0,CL0,CL2,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1616,5,5,0.62967,-1.50796,-1.55521,0.76096,-0.40581,0.19268,-0.21575,CL6,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1617,2,8,0.52135,0.00332,0.7233,0.59042,-0.27607,0.88113,1.92173,CL5,CL0,CL1,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0,CL1,CL3,CL0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1618,4,5,0.31287,0.16767,-1.11902,0.59042,0.58489,0.52975,-0.52593,CL5,CL0,CL0,CL4,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1619,2,6,0.31287,-0.30033,1.06238,-0.30172,-0.89891,0.88113,1.92173,CL5,CL4,CL0,CL5,CL6,CL6,CL4,CL3,CL1,CL2,CL3,CL1,CL2,CL3,CL4,CL3,CL6,CL0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1620,4,5,0.13606,0.00332,-0.45174,-0.60633,0.7583,-0.21712,0.40148,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
