Age,Education,Nscore,Escore,Oscore,AScore,Cscore,Impulsive,SS,country_Canada,country_New_Zealand,country_Other,country_Republic_of_Ireland,country_UK,country_USA,country_Australia,gender_F,gender_M,eth_Black,eth_Mixed-Black/Asian,eth_Mixed-White/Asian,eth_Mixed-White/Black,eth_Other,eth_White,eth_Asian,Alcohol,Amphet,Amyl,Benzos,Caff,Cannabis,Choc,Coke,Crack,Ecstasy,Heroin,Ketamine,Legalh,LSD,Meth,Mushrooms,Nicotine,VSA
2,8,0.462487,0.476348,0.413998,0.266061,0.405822,0.565343,0.539559,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
4,8,0.377443,0.622976,0.47869,0.635892,0.537457,0.215401,0.132468,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.5,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
2,6,0.47755,0.355252,0.258003,0.286461,0.300104,0,0.132468,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0
2,8,0.575967,0.432804,0.762567,0.70933,0.537457,0.503573,0.619957,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,1,0
1,6,0.607577,0.597404,0.602341,0.518959,0.128634,0.809491,0.825752,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.5,2,1,0,2,0,2,0,0,0,0,2,2,0,1,0,2,0
3,7,0.33689,0.696415,0.762567,0.685619,0.537457,0.33792,0.465658,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,1,2,1,0,1,0,1,0,0,0,1,2,0
1,7,0.506431,0.476348,0.602341,0.541542,0.560031,0.215401,0.465658,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,2,1,2,0,0,1,0,1,1,0,0,1,1,0
2,5,0.33689,0.670141,0.299519,0.541542,0.49904,0.33792,0.308011,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0
3,2,0.492045,0.525607,0.413998,0.266061,0.537457,0.428474,0.388117,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,2,1,2,1,1,0,1,0,0,0,1,1,2,0
5,8,0.396666,0.500507,0.553046,0.541542,0.609443,0.565343,0.388117,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0
3,7,0.506431,0.355252,0.577652,0.660789,0.370263,0.629735,0.465658,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,2,0,1,2,2,2,0,0,0,0,0,0,0,0,1,0,0
2,7,0.413474,0.597404,0.553046,0.477648,0.423875,0.705068,0.825752,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,2,0
2,5,0.428031,0.432804,0.141704,0.518959,0.441431,0.33792,0.465658,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,1,2,1,0,1,0,0,0,1,0,0,2,0
3,6,0.649318,0.250544,0.299519,0.477648,0.537457,0.215401,0.132468,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,2,2,1,2,0,0,0,0,0,2,0,2,0,0,0
2,8,0.520448,0.765875,0.577652,0.585213,0.688508,0.503573,0.388117,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0
1,3,0.377443,0.412116,0.647268,0.685619,0.460156,0.33792,0.465658,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.5,0,0,0,2,2,2,0,0,0,0,0,2,0,0,2,0,0
1,6,0.317006,0.549172,0.647268,0.635892,0.73538,0.33792,0.619957,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,2,2,2,0,0,1,0,0,1,1,2,2,2,0
2,8,0.575967,0.412116,0.6246,0.56329,0.35358,0.809491,0.710933,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0
1,6,0.428031,0.476348,0.647268,0.635892,0.460156,0.33792,0.619957,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,2,2,0,0,1,0,0,2,2,1,0,1,0
1,2,0.575967,0.355252,0.702175,0.585213,0.35358,0.565343,0.710933,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,2,1,1,0,1,0,1,1,1,0,1,2,0
1,6,0.682246,0.376883,0.501355,0.306185,0.405822,0.215401,0.308011,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.5,1,0,1,2,1,2,1,0,1,1,1,1,1,1,1,2,0
1,6,0.607577,0.572721,0.702175,0.762481,0.537457,0.428474,0.619957,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,2,2,2,2,1,1,1,1,0,1,1,1,1,2,1
2,9,0.357847,0.722089,0.392939,0.635892,0.584415,0.33792,0.388117,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
1,6,0.47755,0.525607,0.6246,0.43459,0.49904,0.503573,0.710933,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,2,1,2,2,2,2,0,1,2,0,1,2,2,0,2,2,2
2,6,0.377443,0.525607,0.501355,0.660789,0.584415,0.33792,0.539559,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,2,2,1,0,1,0,0,0,0,0,1,2,0
3,5,0.184902,0.572721,0.501355,0.897903,0.663677,0.33792,0.308011,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0
2,4,0.444788,0.500507,0.278311,0.518959,0.560031,0.565343,0.825752,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.5,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0
1,6,0.560562,0.412116,0.47869,0.286461,0.370263,0.215401,0.710933,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.5,1,0,1,2,2,2,1,0,1,0,0,1,1,0,0,2,1
3,7,0.396666,0.311882,0.527023,0.56329,0.49904,0.503573,0.308011,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,2,0
1,6,0.665681,0.230828,0.6246,0.477648,0.128634,0.629735,0.465658,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,2,2,2,1,1,2,1,0,2,1,1,1,2,1
1,7,0.534323,0.622976,0.577652,0.477648,0.609443,0.33792,0.308011,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
4,6,0.697353,0.333217,0.456995,0.477648,0.609443,0.33792,0.465658,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2,2,2,2,1,1,0,0,0,0,0,0,0,2,0
2,5,0.396666,0.454133,0.501355,0.541542,0.423875,0.629735,0.539559,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,0
2,5,0.575967,0.376883,0.392939,0.325057,0.688508,0.503573,0.224398,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,2,1,2,1,0,1,0,0,0,0,1,0,2,0
4,2,0.492045,0.311882,0.501355,0.635892,0.537457,0.428474,0.710933,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,2,2,2,2,0,0,0,0,0,0,0,2,0,0,0
4,6,0.506431,0.500507,0.673143,0.794386,0.479394,0.33792,0.539559,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.5,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,2,0
2,7,0.47755,0.525607,0.47869,0.325057,0.609443,0.705068,0.619957,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.5,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
1,8,0.607577,0.722089,0.501355,0.855422,0.423875,0.705068,0.619957,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
3,8,0.492045,0.500507,0.392939,0.609827,0.560031,0.215401,0.224398,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
2,5,0.879597,0.525607,0.553046,0.325057,0.280854,0.809491,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,2,2,0,1,0,1,1,0,1,1,2,1,2,1
2,4,0.717887,0.476348,0.602341,0.306185,0.318476,0.629735,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,2,1,2,1,0,1,1,1,1,1,0,1,1,0
1,5,0.591502,0.696415,0.501355,0.585213,0.795157,0.629735,0.825752,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,2,0,1,2,2,2,2,0,1,1,1,0,1,2,1,2,0
4,7,0.357847,0.14517,0.323599,0.732522,0.517797,0.33792,0.132468,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
1,4,0.263083,0.646992,0.527023,0.497505,0.370263,0.629735,0.539559,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,2,2,0,0,2,0,0,0,0,0,0,2,0
2,6,0.623275,0.525607,0.299519,0.497505,0.318476,0.809491,0.710933,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.5,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
1,6,0.520448,0.696415,0.647268,0.541542,0.405822,0.503573,0.710933,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,2,2,2,2,1,0,1,1,0,1,1,1,1,2,0
1,8,0.575967,0.696415,0.348943,0.367654,0.423875,0.809491,0.619957,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,2,0,2,2,1,2,1,0,0,0,0,1,0,2,0,2,1
4,7,0.547363,0.622976,0.527023,0.609827,0.560031,0.503573,0.539559,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
1,1,0.808622,0.289795,0.577652,0.222034,0.263158,0.428474,0.539559,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.5,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0
1,6,0.735489,0.412116,0.413998,0.43459,0.280854,0.705068,0.710933,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,2,0,2,2,2,2,0,0,2,0,0,1,2,0,1,1,0
1,6,0.47755,0.597404,0.577652,0.43459,0.49904,0.705068,0.825752,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,2,2,2,2,1,1,1,0,1,1,1,2,1,2,0
1,7,0.428031,0.549172,0.647268,0.477648,0.584415,0.215401,0.388117,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,2,2,1,0,2,0,0,0,1,0,1,2,0
1,7,0.520448,0.742044,0.413998,0.609827,0.688508,0.503573,0.388117,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0
2,7,0.829789,0.289795,0.835399,0.609827,0.35358,0.503573,0.224398,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.5,2,0,2,2,1,2,0,0,0,0,0,2,1,2,0,1,0
4,7,0.506431,0.597404,0.6246,0.609827,0.688508,0.428474,0.539559,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0
1,8,0.717887,0.376883,0.673143,0.497505,0.537457,0.428474,0.710933,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,2,2,2,0,0,1,0,0,1,1,0,1,1,0
1,8,0.591502,0.289795,0.233946,0.635892,0.537457,0.565343,0.308011,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0
2,9,0.357847,0.412116,0.527023,0.660789,0.761484,0.215401,0.465658,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,2,0
1,6,0.444788,0.622976,0.878817,0.609827,0.460156,0.215401,0.308011,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,2,0,0,2,2,2,1,0,2,0,0,1,0,0,0,0,0
1,6,0.697353,0.311882,0.702175,0.456454,0.16746,0.629735,0.465658,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,2,1,2,0,0,1,0,0,1,1,1,1,1,0
1,4,0.787182,0.355252,0.673143,0.518959,0.370263,0.33792,0.388117,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.5,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,1
4,7,0.575967,0.549172,0.501355,0.585213,0.560031,0.33792,0.388117,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.5,0,0,1,2,1,2,0,1,0,1,0,0,0,1,0,2,0
1,7,0.591502,0.355252,0.456995,0.477648,0.479394,0.428474,0.539559,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,2,2,2,2,0,2,0,1,1,1,1,1,2,1
3,2,0.492045,0.670141,0.577652,0.367654,0.35358,0.809491,0.619957,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0
1,6,0.283986,0.311882,0.673143,0.732522,0.242854,0.428474,0.619957,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,2,2,0,0,0,0,1,1,1,1,2,2,0
1,7,0.492045,0.454133,0.577652,0.477648,0.537457,0.215401,0.388117,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,2,1,2,0,0,1,0,1,1,0,0,1,1,0
2,5,0.462487,0.376883,0.348943,0.585213,0.49904,0.565343,0.619957,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
1,6,0.607577,0.525607,0.6246,0.20002,0.49904,0.809491,0.465658,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,2,2,0,0,0,0,0,2,0,1,1,1,0
2,7,0.47755,0.572721,0.647268,0.732522,0.479394,0.33792,0.710933,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,2,1,0,2,2,2,1,0,2,0,1,2,0,0,1,2,0
2,7,0.623275,0.454133,0.47869,0.56329,0.441431,0.215401,0.465658,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,1,0
2,7,0.33689,0.549172,0.673143,0.325057,0.387201,0.428474,0.465658,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.5,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,2,0
4,5,0.506431,0.525607,0.372052,0.477648,0.460156,0.503573,0.224398,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,2,0
4,8,0.300564,0.476348,0.702175,0.541542,0.537457,0.428474,0.465658,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
1,7,0.575967,0.454133,0.602341,0.367654,0.537457,0.565343,0.619957,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,2,2,2,1,0,2,1,1,1,2,1,2,2,1
1,4,0.444788,0.549172,0.553046,0.390173,0.405822,0.629735,0.825752,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,1,2,2,2,0,0,1,0,0,2,0,0,0,2,2
4,5,0.396666,0.622976,0.647268,0.732522,0.335773,0.503573,0.465658,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0
1,5,0.665681,0.17709,0.501355,0.56329,0.49904,0.215401,0.308011,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0
1,7,0.560562,0.500507,0.527023,0.609827,0.460156,0.215401,0.224398,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
5,2,0.377443,0.525607,0.456995,0.456454,0.537457,0.33792,0.619957,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
1,5,0.769406,0.20651,0.47869,0.43459,0.106238,0.705068,0.825752,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,2,2,2,1,2,1,2,1,1,2,1,1,2,1
1,3,0.492045,0.500507,0.6246,0.456454,0.280854,0.705068,0.825752,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,2,1,2,1,1,2,0,0,0,2,0,1,2,1
2,7,0.682246,0.476348,0.73099,0.20002,0.635594,0.565343,0.388117,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0
1,5,0.263083,0.696415,0.43569,0.41249,0.335773,0.809491,0.710933,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,0,2,2,0,2,0,0,2,0,0,0,0,0
2,4,0.547363,0.742044,0.577652,0.286461,0.49904,0.428474,0.710933,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,2,2,2,1,0,2,0,2,2,2,0,1,0,0
6,5,0.534323,0.525607,0.577652,0.306185,0.710993,0.215401,0.308011,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
2,9,0.769406,0.572721,0.702175,0.585213,0.517797,0.215401,0.710933,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,2,0,0,2,0,0,0,2,0,0,0,0
2,5,0.560562,0.646992,0.372052,0.518959,0.584415,0.565343,0.710933,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,2,0
1,6,0.560562,0.20651,0.553046,0.685619,0.879867,0.215401,0.388117,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.5,1,0,0,2,2,2,0,0,0,0,0,1,1,0,2,2,0
1,6,0.396666,0.696415,0.47869,0.477648,0.423875,0.503573,0.619957,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,2,1,0,2,2,2,0,0,1,0,0,2,0,0,1,0,0
4,7,0.506431,0.670141,0.647268,0.635892,0.761484,0.705068,0.710933,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
3,5,0.752148,0.230828,0.527023,0.518959,0.280854,0.629735,0.388117,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,1,2,0,0,2,0,0,2,0,0,1,2,0
4,2,0.547363,0.500507,0.47869,0.477648,0.49904,0.565343,0.465658,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0
1,7,0.47755,0.500507,0.702175,0.585213,0.795157,0.33792,0.388117,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0
2,8,0.357847,0.597404,0.47869,0.685619,0.688508,0.33792,0.619957,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,0
2,7,0.575967,0.500507,0.348943,0.518959,0.584415,0.215401,0.308011,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0
3,5,0.377443,0.646992,0.392939,0.70933,0.635594,0.215401,0.132468,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
3,8,0.283986,0.622976,0.73099,0.762481,0.49904,0.503573,0.465658,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
1,6,0.317006,0.765875,0.577652,0.660789,0.560031,0.428474,0.465658,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,2,2,0,0,1,0,0,1,0,0,2,1,0
3,9,0.263083,0.646992,0.372052,0.732522,0.795157,0.428474,0.388117,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
3,5,0.769406,0.0833341,0.577652,0.685619,0.387201,0.428474,0.465658,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,2,2,0,0,0,0,0,0,1,0,1,1,0
1,6,0.665681,0.269702,0.602341,0.497505,0.370263,0.33792,0.539559,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,2,2,2,2,2,0,2,0,0,1,0,2,0,2,0
2,7,0.697353,0.230828,0.47869,0.518959,0.560031,0.215401,0.465658,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,2,1,2,0,0,1,0,1,1,0,0,1,1,0
2,5,0.428031,0.572721,0.210343,0.541542,0.635594,0.33792,0.308011,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
3,8,0.377443,0.597404,0.501355,0.306185,0.537457,0.629735,0.619957,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0
3,8,0.492045,0.355252,0.323599,0.497505,0.405822,0.428474,0.388117,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,2,2,1,2,2,0,2,0,1,1,0,0,0,0,0
1,7,0.575967,0.20651,0.673143,0.477648,0.423875,0.503573,0.388117,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,1,1,0,2,0,0
2,6,0.717887,0.549172,0.647268,0.635892,0.517797,0.33792,0.539559,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.5,1,0,2,2,1,2,1,1,1,1,0,1,1,2,1,2,0
3,5,0.444788,0.597404,0.501355,0.477648,0.405822,0.629735,0.465658,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0
2,8,0.396666,0.622976,0.73099,0.685619,0.560031,0.503573,0.825752,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,2,2,2,0,0,2,0,0,1,0,0,1,2,0
1,5,0.575967,0.525607,0.47869,0.367654,0.560031,0.629735,0.619957,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,2,2,1,2,0,0,1,0,2,2,1,0,1,2,0
1,6,0.769406,0.549172,0.798385,0.477648,0.242854,1,0.619957,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,2,2,2,2,1,1,2,1,1,1,1,2,1,1,1
1,7,0.735489,0.476348,0.527023,0.762481,0.335773,0.565343,0.619957,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,2,2,2,2,1,0,2,1,1,1,1,2,1,2,0
3,6,0.697353,0.597404,0.762567,0.56329,0.405822,0.809491,0.388117,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,2,2,2,1,0,2,0,0,1,0,0,0,2,0
3,5,0.665681,0.355252,0.392939,0.306185,0.387201,0.503573,0.710933,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,2,0
1,6,0.300564,0.549172,0.702175,0.794386,0.517797,0.33792,0.465658,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.5,1,1,1,2,2,2,0,0,0,0,0,1,0,0,0,2,0
3,7,0.492045,0.412116,0.392939,0.325057,0.423875,0.215401,0.224398,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.5,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
1,5,0.623275,0.393845,0.762567,0.794386,0.441431,0.33792,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,2,0,1,2,2,2,2,0,2,0,2,2,2,1,2,2,0
2,6,0.357847,0.500507,0.47869,0.56329,0.387201,0.503573,0.619957,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,2,1,2,1,0,1,0,1,2,0,0,1,2,0
3,5,0.575967,0.432804,0.647268,0.541542,0.609443,0.629735,0.710933,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.5,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,0.901675,0.14517,0.702175,0.497505,0.150272,0.503573,0.308011,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,2,2,2,0,0,1,0,0,0,2,0,0,1,1
2,7,0.520448,0.696415,0.527023,0.518959,0.609443,0.565343,0.710933,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
4,7,0.33689,0.412116,0.43569,0.518959,0.560031,0.33792,0.308011,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,2,0,1,2,1,0,0,0,0,0,0,2,0,0,0,0,0
4,8,0.547363,0.393845,0.47869,0.456454,0.423875,0.33792,0.308011,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
4,7,0.357847,0.696415,0.392939,0.635892,0.479394,0.428474,0.388117,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
2,6,0.396666,0.646992,0.553046,0.344801,0.405822,0.705068,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,2,1,2,1,1,1,0,0,0,1,0,1,1,1
1,6,0.649318,0.500507,0.73099,0.477648,0.300104,0.705068,0.619957,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,2,2,2,0,0,1,0,0,2,2,0,2,2,0
2,8,0.636657,0.549172,0.43569,0.244253,0.460156,0.503573,0.539559,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0
3,7,0.377443,0.696415,0.413998,0.456454,0.537457,0.215401,0.465658,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0
